Date,"Country,Other",TotalCases,TotalDeaths,TotalRecovered,ActiveCases,TotCases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,Active Cases/1M pop
2021-12-05,St. Barth,1603,6,,,161593.0,605.0,56491,5694657.0,9920,North America,114415.0
2021-11-29,St. Vincent Grenadines,5525,74,4991,460,49579.0,664.0,90554,812595.0,111438,North America,4128.0
2021-11-30,St. Vincent Grenadines,5525,74,4991,460,49579.0,664.0,90554,812595.0,111438,North America,4128.0
2021-12-01,St. Vincent Grenadines,5525,74,4991,460,49579.0,664.0,90554,812595.0,111438,North America,4128.0
2021-12-02,St. Vincent Grenadines,5562,74,4992,496,49910.0,664.0,90554,812581.0,111440,North America,4451.0
2021-12-03,St. Vincent Grenadines,5579,74,5077,428,50062.0,664.0,90554,812573.0,111441,North America,3841.0
2021-12-04,St. Vincent Grenadines,5623,76,5096,451,50456.0,682.0,91320,819425.0,111444,North America,4047.0
2021-12-05,St. Vincent Grenadines,5623,76,5096,451,50456.0,682.0,91320,819425.0,111444,North America,4047.0
2021-11-29,Sudan,42826,3141,32905,6780,946.0,69.0,238579,5268.0,45292601,Africa,150.0
2021-11-30,Sudan,43084,3159,32905,7020,951.0,70.0,238579,5268.0,45292601,Africa,155.0
2021-12-01,Sudan,43084,3159,32905,7020,951.0,70.0,238579,5268.0,45292601,Africa,155.0
2021-12-02,Sudan,43229,3159,34902,5168,954.0,70.0,238579,5267.0,45298211,Africa,114.0
2021-12-03,Sudan,43489,3164,35491,4834,960.0,70.0,238579,5267.0,45301015,Africa,107.0
2021-12-04,Sudan,43489,3164,35491,4834,960.0,70.0,238579,5266.0,45309430,Africa,107.0
2021-12-05,Sudan,44170,3200,35786,5184,975.0,71.0,238579,5266.0,45309430,Africa,114.0
2021-11-29,Suriname,50760,1166,29569,20025,85447.0,1963.0,158615,267004.0,594054,South America,33709.0
2021-11-30,Suriname,50823,1166,29570,20087,85553.0,1963.0,159256,268083.0,594054,South America,33813.0
2021-12-01,Suriname,50848,1167,29574,20107,85595.0,1964.0,159736,268891.0,594054,South America,33847.0
2021-12-02,Suriname,50848,1167,29574,20107,85591.0,1964.0,159736,268878.0,594083,South America,33845.0
2021-12-03,Suriname,50929,1169,29576,20184,85725.0,1968.0,160656,270420.0,594097,South America,33974.0
2021-12-04,Suriname,50993,1170,29577,20246,85827.0,1969.0,161217,271345.0,594140,South America,34076.0
2021-12-05,Suriname,51009,1171,29577,20261,85854.0,1971.0,161332,271539.0,594140,South America,34101.0
2021-11-29,Sweden,1204859,15119,1158200,31540,118260.0,1484.0,13708481,1345524.0,10188210,Europe,3096.0
2021-11-30,Sweden,1204859,15119,1158493,31247,118260.0,1484.0,13708481,1345524.0,10188210,Europe,3067.0
2021-12-01,Sweden,1204859,15119,1158493,31247,118260.0,1484.0,13708481,1345524.0,10188210,Europe,3067.0
2021-12-02,Sweden,1209935,15130,1159123,35682,118754.0,1485.0,13708481,1345479.0,10188553,Europe,3502.0
2021-12-03,Sweden,1212145,15136,1161101,35908,118969.0,1486.0,13708481,1345456.0,10188725,Europe,3524.0
2021-12-04,Sweden,1212145,15136,1161927,35082,118963.0,1485.0,13708481,1345388.0,10189240,Europe,3443.0
2021-12-05,Sweden,1212145,15136,1162658,34351,118963.0,1485.0,13708481,1345388.0,10189240,Europe,3371.0
2021-11-29,Switzerland,1004471,11528,860263,132680,114875.0,1318.0,12351333,1412548.0,8744009,Europe,15174.0
2021-11-30,Switzerland,1009900,11541,861500,136859,115496.0,1320.0,12403612,1418527.0,8744009,Europe,15652.0
2021-12-01,Switzerland,1009900,11541,861500,136859,115496.0,1320.0,12403612,1418527.0,8744009,Europe,15652.0
2021-12-02,Switzerland,1025006,11571,862570,150865,117219.0,1323.0,12468877,1425935.0,8744354,Europe,17253.0
2021-12-03,Switzerland,1039730,11612,867860,160258,118901.0,1328.0,12597593,1440626.0,8744527,Europe,18327.0
2021-12-04,Switzerland,1060722,11623,870684,178415,121294.0,1329.0,12597593,1440541.0,8745045,Europe,20402.0
2021-12-05,Switzerland,1063466,11628,876261,175577,121608.0,1330.0,12756006,1458655.0,8745045,Europe,20077.0
2021-11-29,Syria,48068,2744,29078,16246,2656.0,152.0,103566,5722.0,18099930,Asia,898.0
2021-11-30,Syria,48170,2749,29172,16249,2661.0,152.0,103566,5722.0,18099930,Asia,898.0
2021-12-01,Syria,48170,2749,29172,16249,2661.0,152.0,103566,5722.0,18099930,Asia,898.0
2021-12-02,Syria,48267,2755,29272,16240,2666.0,152.0,103566,5721.0,18102260,Asia,897.0
2021-12-03,Syria,48452,2767,29507,16178,2676.0,153.0,103566,5721.0,18103424,Asia,894.0
2021-12-04,Syria,48619,2777,29738,16104,2685.0,153.0,113162,6250.0,18106919,Asia,889.0
2021-12-05,Syria,48709,2782,29850,16077,2690.0,154.0,113162,6250.0,18106919,Asia,888.0
2021-11-29,Taiwan,16596,848,15603,145,695.0,36.0,8350058,349701.0,23877680,Asia,6.0
2021-11-30,Taiwan,16601,848,15608,145,695.0,36.0,8376136,350794.0,23877680,Asia,6.0
2021-12-01,Taiwan,16609,848,15617,144,696.0,36.0,8406970,352085.0,23877680,Asia,6.0
2021-12-02,Taiwan,16609,848,15617,144,696.0,36.0,8406970,352081.0,23877915,Asia,6.0
2021-12-03,Taiwan,16637,848,15631,158,697.0,36.0,8481087,355184.0,23878033,Asia,7.0
2021-12-04,Taiwan,16652,848,15648,156,697.0,36.0,8527750,357133.0,23878385,Asia,7.0
2021-12-05,Taiwan,16662,848,15650,164,698.0,36.0,8542116,357734.0,23878385,Asia,7.0
2021-11-29,Thailand,2111566,20732,2013021,77813,30145.0,296.0,16196007,231215.0,70047428,Asia,1111.0
2021-11-30,Thailand,2115872,20769,2019428,75675,30206.0,296.0,14913135,212901.0,70047428,Asia,1080.0
2021-12-01,Thailand,2120758,20812,2025754,74192,30276.0,297.0,14913135,212901.0,70047428,Asia,1059.0
2021-12-02,Thailand,2120758,20812,2025754,74192,30276.0,297.0,14913135,212898.0,70048383,Asia,1059.0
2021-12-03,Thailand,2130641,20878,2037000,72763,30416.0,298.0,14913135,212896.0,70048860,Asia,1039.0
2021-12-04,Thailand,2141241,20942,2048815,71484,30567.0,299.0,14913135,212892.0,70050291,Asia,1020.0
2021-12-05,Thailand,2145241,20964,2055265,69012,30624.0,299.0,14913135,212892.0,70050291,Asia,985.0
2021-11-29,Timor-Leste,19822,122,19697,3,14641.0,90.0,169501,125198.0,1353865,Asia,2.0
2021-11-30,Timor-Leste,19822,122,19697,3,14641.0,90.0,169501,125198.0,1353865,Asia,2.0
2021-12-01,Timor-Leste,19822,122,19697,3,14641.0,90.0,169501,125198.0,1353865,Asia,2.0
2021-12-02,Timor-Leste,19822,122,19697,3,14640.0,90.0,169501,125185.0,1354003,Asia,2.0
2021-12-03,Timor-Leste,19827,122,19699,6,14643.0,90.0,169501,125179.0,1354071,Asia,4.0
2021-12-04,Timor-Leste,19828,122,19701,5,14641.0,90.0,211166,155925.0,1354277,Asia,4.0
2021-12-05,Timor-Leste,19828,122,19702,4,14641.0,90.0,211166,155925.0,1354277,Asia,3.0
2021-11-29,Togo,26250,243,25907,100,3069.0,28.0,578042,67589.0,8552259,Africa,12.0
2021-11-30,Togo,26265,243,25915,107,3071.0,28.0,580145,67835.0,8552259,Africa,13.0
2021-12-01,Togo,26265,243,25915,107,3071.0,28.0,580145,67835.0,8552259,Africa,13.0
2021-12-02,Togo,26273,243,25915,115,3072.0,28.0,580979,67924.0,8553323,Africa,13.0
2021-12-03,Togo,26284,243,25921,120,3073.0,28.0,583076,68165.0,8553854,Africa,14.0
2021-12-04,Togo,26304,243,25923,138,3075.0,28.0,585043,68383.0,8555449,Africa,16.0
2021-12-05,Togo,26315,243,25928,144,3076.0,28.0,585955,68489.0,8555449,Africa,17.0
2021-11-29,Trinidad and Tobago,70598,2134,57906,10558,50216.0,1518.0,444476,316153.0,1405890,North America,7510.0
2021-11-30,Trinidad and Tobago,71361,2158,58363,10840,50759.0,1535.0,445676,317006.0,1405890,North America,7710.0
2021-12-01,Trinidad and Tobago,71361,2158,58363,10840,50759.0,1535.0,445676,317006.0,1405890,North America,7710.0
2021-12-02,Trinidad and Tobago,72019,2177,58886,10956,51226.0,1548.0,446771,317780.0,1405915,North America,7793.0
2021-12-03,Trinidad and Tobago,73759,2215,59837,11707,52463.0,1575.0,455530,324007.0,1405927,North America,8327.0
2021-12-04,Trinidad and Tobago,75134,2262,60582,12290,53439.0,1609.0,457734,325566.0,1405964,North America,8741.0
2021-12-05,Trinidad and Tobago,75935,2281,60947,12707,54009.0,1622.0,458869,326373.0,1405964,North America,9038.0
2021-11-29,Tunisia,717309,25365,690903,1041,59810.0,2115.0,3170783,264381.0,11993220,Africa,87.0
2021-11-30,Tunisia,717572,25373,691031,1168,59831.0,2116.0,3177078,264906.0,11993220,Africa,97.0
2021-12-01,Tunisia,717572,25373,691031,1168,59831.0,2116.0,3177078,264906.0,11993220,Africa,97.0
2021-12-02,Tunisia,717710,25376,691184,1150,59840.0,2116.0,3180395,265168.0,11993896,Africa,96.0
2021-12-03,Tunisia,718059,25390,691410,1259,59867.0,2117.0,3188390,265827.0,11994233,Africa,105.0
2021-12-04,Tunisia,718443,25401,691640,1402,59894.0,2118.0,3198939,266684.0,11995247,Africa,117.0
2021-12-05,Tunisia,718443,25401,691640,1402,59894.0,2118.0,3198939,266684.0,11995247,Africa,117.0
2021-11-29,Turkey,8770372,76635,8301883,391854,102433.0,895.0,107321500,1253458.0,85620347,Asia,4577.0
2021-11-30,Turkey,8795588,76842,8326381,392365,102728.0,897.0,107680920,1257656.0,85620347,Asia,4583.0
2021-12-01,Turkey,8795588,76842,8326381,392365,102728.0,897.0,107680920,1257656.0,85620347,Asia,4583.0
2021-12-02,Turkey,8818144,77038,8350494,390612,102985.0,900.0,108036172,1261732.0,85625303,Asia,4562.0
2021-12-03,Turkey,8861386,77417,8392971,390998,103487.0,904.0,108745783,1269982.0,85627781,Asia,4566.0
2021-12-04,Turkey,8901117,77830,8436712,386575,103942.0,909.0,109449755,1278093.0,85635216,Asia,4514.0
2021-12-05,Turkey,8921150,78017,8462323,380810,104176.0,911.0,109804024,1282230.0,85635216,Asia,4447.0
2021-11-29,Turks and Caicos,3096,24,3021,51,78467.0,608.0,94789,2402398.0,39456,North America,1293.0
2021-11-30,Turks and Caicos,3096,24,3021,51,78467.0,608.0,94789,2402398.0,39456,North America,1293.0
2021-12-01,Turks and Caicos,3096,24,3021,51,78467.0,608.0,94789,2402398.0,39456,North America,1293.0
2021-12-02,Turks and Caicos,3099,24,3021,54,78537.0,608.0,94789,2402215.0,39459,North America,1369.0
2021-12-03,Turks and Caicos,3103,25,3049,29,78635.0,634.0,94789,2402093.0,39461,North America,735.0
2021-12-04,Turks and Caicos,3107,25,3055,27,78728.0,633.0,94789,2401850.0,39465,North America,684.0
2021-12-05,Turks and Caicos,3107,25,3055,27,78728.0,633.0,94789,2401850.0,39465,North America,684.0
2021-11-29,UAE,741976,2146,736862,2968,73762.0,213.0,101032600,10043911.0,10059090,Asia,295.0
2021-11-30,UAE,742041,2147,736939,2955,73768.0,213.0,101356006,10076061.0,10059090,Asia,294.0
2021-12-01,UAE,742041,2147,736939,2955,73768.0,213.0,101356006,10076061.0,10059090,Asia,294.0
2021-12-02,UAE,742109,2148,737024,2937,73770.0,214.0,101637361,10103376.0,10059743,Asia,292.0
2021-12-03,UAE,742163,2148,737103,2912,73773.0,214.0,101872653,10126437.0,10060069,Asia,289.0
2021-12-04,UAE,742328,2148,737330,2850,73782.0,213.0,102497410,10187548.0,10061048,Asia,283.0
2021-12-05,UAE,742376,2149,737400,2827,73787.0,214.0,102805056,10218126.0,10061048,Asia,281.0
2021-11-29,UK,10189056,144810,9025773,1018473,148985.0,2117.0,361428446,5284835.0,68389728,Europe,14892.0
2021-11-30,UK,10228772,144969,9062561,1021242,149566.0,2120.0,362531048,5300958.0,68389728,Europe,14933.0
2021-12-01,UK,10228772,144969,9062561,1021242,149566.0,2120.0,362531048,5300958.0,68389728,Europe,14933.0
2021-12-02,UK,10275129,145140,9095983,1034006,150239.0,2122.0,363637864,5316990.0,68391673,Europe,15119.0
2021-12-03,UK,10379647,145424,9156066,1078157,151766.0,2126.0,366108215,5353035.0,68392645,Europe,15764.0
2021-12-04,UK,10463780,145605,9220626,1097549,152989.0,2129.0,368154460,5382724.0,68395562,Europe,16047.0
2021-12-05,UK,10515239,145646,9259179,1110414,153742.0,2129.0,369333562,5399964.0,68395562,Europe,16235.0
2021-11-29,USA,49322037,801607,39100007,9420423,147784.0,2402.0,752654229,2255183.0,333744223,North America,28226.0
2021-11-30,USA,49428913,803045,39205902,9419966,148104.0,2406.0,753993369,2259195.0,333744223,North America,28225.0
2021-12-01,USA,49428913,803045,39205902,9419966,148104.0,2406.0,753993369,2259195.0,333744223,North America,28225.0
2021-12-02,USA,49574351,805131,39318563,9450657,148535.0,2412.0,755496996,2263629.0,333754810,North America,28316.0
2021-12-03,USA,49878049,808116,39463245,9606688,149443.0,2421.0,759601375,2275890.0,333760103,North America,28783.0
2021-12-04,USA,50060500,809574,39552467,9698459,149982.0,2426.0,762235227,2283673.0,333775983,North America,29057.0
2021-12-05,USA,50149325,810254,39672735,9666336,150248.0,2428.0,764769414,2291266.0,333775983,North America,28961.0
2021-11-29,Uganda,127485,3252,97512,26721,2668.0,68.0,1953083,40880.0,47775449,Africa,559.0
2021-11-30,Uganda,127512,3252,97537,26723,2669.0,68.0,1958401,40992.0,47775449,Africa,559.0
2021-12-01,Uganda,127512,3252,97537,26723,2669.0,68.0,1958401,40992.0,47775449,Africa,559.0
2021-12-02,Uganda,127551,3252,97559,26740,2669.0,68.0,1963048,41082.0,47783381,Africa,560.0
2021-12-03,Uganda,127584,3253,97579,26752,2670.0,68.0,1972975,41287.0,47787347,Africa,560.0
2021-12-04,Uganda,127655,3254,97627,26774,2671.0,68.0,1984169,41510.0,47799245,Africa,560.0
2021-12-05,Uganda,127689,3256,97627,26806,2671.0,68.0,1989470,41621.0,47799245,Africa,561.0
2021-11-29,Ukraine,3427827,85414,2920714,421699,79051.0,1970.0,15832613,365123.0,43362378,Europe,9725.0
2021-11-30,Ukraine,3438381,85975,2946032,406374,79294.0,1983.0,15869089,365964.0,43362378,Europe,9372.0
2021-12-01,Ukraine,3450341,86532,2972192,391617,79570.0,1996.0,15917165,367073.0,43362378,Europe,9031.0
2021-12-02,Ukraine,3450341,86532,2972192,391617,79573.0,1996.0,15917165,367085.0,43360950,Europe,9032.0
2021-12-03,Ukraine,3477649,87566,3018620,371463,80204.0,2020.0,16009215,369214.0,43360236,Europe,8567.0
2021-12-04,Ukraine,3497477,88280,3050659,358538,80665.0,2036.0,16076359,370781.0,43358094,Europe,8269.0
2021-12-05,Ukraine,3501955,88519,3059741,353695,80768.0,2042.0,16089778,371091.0,43358094,Europe,8158.0
2021-11-29,Uruguay,399504,6130,391288,2086,114447.0,1756.0,4098744,1174177.0,3490737,South America,598.0
2021-11-30,Uruguay,399695,6131,391489,2075,114502.0,1756.0,4109262,1177190.0,3490737,South America,594.0
2021-12-01,Uruguay,399695,6131,391489,2075,114502.0,1756.0,4109262,1177190.0,3490737,South America,594.0
2021-12-02,Uruguay,399966,6131,391664,2171,114577.0,1756.0,4119025,1179965.0,3490803,South America,622.0
2021-12-03,Uruguay,400542,6132,392090,2320,114741.0,1757.0,4138710,1185593.0,3490836,South America,665.0
2021-12-04,Uruguay,400925,6134,392582,2209,114847.0,1757.0,4152518,1189515.0,3490934,South America,633.0
2021-12-05,Uruguay,401103,6136,392880,2087,114898.0,1758.0,4159079,1191394.0,3490934,South America,598.0
2021-11-29,Uzbekistan,193065,1399,189664,2002,5653.0,41.0,1377915,40344.0,34153753,Asia,59.0
2021-11-30,Uzbekistan,193208,1402,189859,1947,5657.0,41.0,1377915,40344.0,34153753,Asia,57.0
2021-12-01,Uzbekistan,193424,1406,190028,1990,5663.0,41.0,1377915,40344.0,34153753,Asia,58.0
2021-12-02,Uzbekistan,193424,1406,190028,1990,5663.0,41.0,1377915,40341.0,34156404,Asia,58.0
2021-12-03,Uzbekistan,193893,1413,190503,1977,5676.0,41.0,1377915,40340.0,34157730,Asia,58.0
2021-12-04,Uzbekistan,194333,1418,190939,1976,5689.0,42.0,1377915,40335.0,34161708,Asia,58.0
2021-12-05,Uzbekistan,194556,1421,191062,2073,5695.0,42.0,1377915,40335.0,34161708,Asia,61.0
2021-11-29,Vanuatu,6,1,3,2,19.0,3.0,23000,72495.0,317263,Australia/Oceania,6.0
2021-11-30,Vanuatu,6,1,3,2,19.0,3.0,23000,72495.0,317263,Australia/Oceania,6.0
2021-12-01,Vanuatu,6,1,3,2,19.0,3.0,23000,72495.0,317263,Australia/Oceania,6.0
2021-12-02,Vanuatu,6,1,3,2,19.0,3.0,23000,72486.0,317303,Australia/Oceania,6.0
2021-12-03,Vanuatu,6,1,3,2,19.0,3.0,23000,72482.0,317322,Australia/Oceania,6.0
2021-12-04,Vanuatu,6,1,6,-1,19.0,3.0,23000,72468.0,317381,Australia/Oceania,-3.15
2021-12-05,Vanuatu,6,1,5,0,19.0,3.0,23000,72468.0,317381,Australia/Oceania,
2021-11-29,Venezuela,431296,5144,418472,7680,15228.0,182.0,3359014,118601.0,28322074,South America,271.0
2021-11-30,Venezuela,431296,5144,418472,7680,15228.0,182.0,3359014,118601.0,28322074,South America,271.0
2021-12-01,Venezuela,431296,5144,418472,7680,15228.0,182.0,3359014,118601.0,28322074,South America,271.0
2021-12-02,Venezuela,432514,5161,419724,7629,15272.0,182.0,3359014,118602.0,28321635,South America,269.0
2021-12-03,Venezuela,433660,5177,420987,7496,15312.0,183.0,3359014,118603.0,28321416,South America,265.0
2021-12-04,Venezuela,434918,5193,422289,7436,15357.0,183.0,3359014,118606.0,28320759,South America,263.0
2021-12-05,Venezuela,435461,5202,422849,7410,15376.0,184.0,3359014,118606.0,28320759,South America,262.0
2021-11-29,Vietnam,1224110,25055,974724,224331,12418.0,254.0,68108275,690926.0,98575292,Asia,2276.0
2021-11-30,Vietnam,1238082,25252,989348,223482,12560.0,256.0,68317914,693053.0,98575292,Asia,2267.0
2021-12-01,Vietnam,1238082,25252,989348,223482,12560.0,256.0,68317914,693053.0,98575292,Asia,2267.0
2021-12-02,Vietnam,1252590,25448,992052,235090,12706.0,258.0,68597022,695851.0,98580073,Asia,2385.0
2021-12-03,Vietnam,1280780,25858,1006459,248463,12992.0,262.0,69433777,704322.0,98582463,Asia,2520.0
2021-12-04,Vietnam,1309092,26260,1009277,273555,13278.0,266.0,69737261,707349.0,98589635,Asia,2775.0
2021-12-05,Vietnam,1323683,26483,1010407,286793,13426.0,269.0,69947142,709478.0,98589635,Asia,2909.0
2021-11-29,Wallis and Futuna,445,7,438,0,40598.0,639.0,20508,1870997.0,10961,Australia/Oceania,
2021-11-30,Wallis and Futuna,445,7,438,0,40598.0,639.0,20508,1870997.0,10961,Australia/Oceania,
2021-12-01,Wallis and Futuna,445,7,438,0,40598.0,639.0,20508,1870997.0,10961,Australia/Oceania,
2021-12-02,Wallis and Futuna,445,7,438,0,40602.0,639.0,20508,1871168.0,10960,Australia/Oceania,
2021-12-03,Wallis and Futuna,454,7,438,9,41427.0,639.0,20508,1871339.0,10959,Australia/Oceania,821.0
2021-12-04,Wallis and Futuna,454,7,438,9,41435.0,639.0,20508,1871680.0,10957,Australia/Oceania,821.0
2021-12-05,Wallis and Futuna,454,7,438,9,41435.0,639.0,20508,1871680.0,10957,Australia/Oceania,821.0
2021-11-29,Yemen,9995,1949,6873,1173,325.0,63.0,265253,8625.0,30752189,Asia,38.0
2021-11-30,Yemen,10004,1950,6887,1167,325.0,63.0,265253,8625.0,30752189,Asia,38.0
2021-12-01,Yemen,10004,1950,6887,1167,325.0,63.0,265253,8625.0,30752189,Asia,38.0
2021-12-02,Yemen,10006,1950,6892,1164,325.0,63.0,265253,8624.0,30755787,Asia,38.0
2021-12-03,Yemen,10020,1952,6902,1166,326.0,63.0,265253,8624.0,30757586,Asia,38.0
2021-12-04,Yemen,10025,1954,6913,1158,326.0,64.0,265253,8622.0,30762982,Asia,38.0
2021-12-05,Yemen,10034,1955,6917,1162,326.0,64.0,265253,8622.0,30762982,Asia,38.0
2021-11-29,Zambia,210150,3667,206392,91,10997.0,192.0,2716971,142180.0,19109375,Africa,5.0
2021-11-30,Zambia,210169,3667,206406,96,10998.0,192.0,2721665,142426.0,19109375,Africa,5.0
2021-12-01,Zambia,210169,3667,206406,96,10998.0,192.0,2721665,142426.0,19109375,Africa,5.0
2021-12-02,Zambia,210195,3667,206413,115,10998.0,192.0,2726556,142661.0,19112199,Africa,6.0
2021-12-03,Zambia,210262,3667,206443,152,11001.0,192.0,2737800,143238.0,19113612,Africa,8.0
2021-12-04,Zambia,210312,3667,206466,179,11001.0,192.0,2745326,143600.0,19117848,Africa,9.0
2021-12-05,Zambia,210327,3668,206481,178,11002.0,192.0,2747340,143706.0,19117848,Africa,9.0
2021-11-29,Zimbabwe,134226,4706,128703,817,8849.0,310.0,1588646,104735.0,15168267,Africa,54.0
2021-11-30,Zimbabwe,134625,4707,128747,1171,8875.0,310.0,1593325,105043.0,15168267,Africa,77.0
2021-12-01,Zimbabwe,134625,4707,128747,1171,8875.0,310.0,1593325,105043.0,15168267,Africa,77.0
2021-12-02,Zimbabwe,135337,4707,128784,1846,8922.0,310.0,1599473,105440.0,15169450,Africa,122.0
2021-12-03,Zimbabwe,137441,4708,128847,3886,9060.0,310.0,1613862,106385.0,15170042,Africa,256.0
2021-12-04,Zimbabwe,139046,4710,128868,5468,9165.0,310.0,1623461,107005.0,15171816,Africa,360.0
2021-12-05,Zimbabwe,139046,4710,128868,5468,9165.0,310.0,1623461,107005.0,15171816,Africa,360.0
